Period,RH
2017-03-21 10:30:00,82.95
2017-03-21 11:30:00,83.65
2017-03-22 12:30:00,85.85
2017-03-22 01:30:00,89.5
2017-03-22 02:30:00,91.95
2017-03-22 03:30:00,90.9
2017-03-22 04:30:00,89.95
2017-03-22 05:30:00,90.5
2017-03-22 06:30:00,91.05
2017-03-22 07:30:00,88.9
2017-03-22 08:30:00,84.9
2017-03-22 09:30:00,80.95
2017-03-22 10:30:00,76.44999999999997
2017-03-22 11:30:00,73.80000000000003
2017-03-22 12:30:00,66.80000000000001
2017-03-22 01:30:00,61.6
2017-03-22 02:30:00,59.15000000000001
2017-03-22 03:30:00,57.15
2017-03-22 04:30:00,56.7
2017-03-22 05:30:00,58.55
2017-03-22 06:30:00,62.95
2017-03-22 07:30:00,67.2
2017-03-22 08:30:00,67.75
2017-03-22 09:30:00,69.9
2017-03-22 10:30:00,77.85
2017-03-22 11:30:00,96.75
2017-03-23 12:30:00,97.7
2017-03-23 01:30:00,97.6
2017-03-23 02:30:00,94.65
2017-03-23 03:30:00,95.2
2017-03-23 04:30:00,95.3
2017-03-23 05:30:00,94.35
2017-03-23 06:30:00,94.05
2017-03-23 07:30:00,93.25
2017-03-23 08:30:00,92.95
2017-03-23 09:30:00,86.6
2017-03-23 10:30:00,79.4
2017-03-23 11:30:00,71.1
2017-03-23 12:30:00,67.69999999999999
2017-03-23 01:30:00,62.35
2017-03-23 02:30:00,57.65
2017-03-23 03:30:00,67.8
2017-03-23 04:30:00,70.6
2017-03-23 05:30:00,74.9
2017-03-23 06:30:00,76.55
2017-03-23 07:30:00,75.69999999999997
2017-03-23 08:30:00,75.69999999999997
2017-03-23 09:30:00,77.85
2017-03-23 10:30:00,80.15
2017-03-23 11:30:00,84.65
2017-03-24 12:30:00,88.25
2017-03-24 01:30:00,88.4
2017-03-24 02:30:00,95.7
2017-03-24 03:30:00,97.45
2017-03-24 04:30:00,97.9
2017-03-24 05:30:00,97.95
2017-03-24 06:30:00,97.9
2017-03-24 07:30:00,97.45
2017-03-24 08:30:00,95.7
2017-03-24 09:30:00,81.5
2017-03-24 10:30:00,68.35
2017-03-24 11:30:00,60.8
2017-03-24 12:30:00,54.7
2017-03-24 01:30:00,50.75
2017-03-24 02:30:00,48.55
2017-03-24 03:30:00,44.1
2017-03-24 04:30:00,45.5
2017-03-24 05:30:00,48.8
2017-03-24 06:30:00,58.85
2017-03-24 07:30:00,64.0
2017-03-24 08:30:00,66.95
2017-03-24 09:30:00,73.1
2017-03-24 10:30:00,73.15
2017-03-24 11:30:00,75.0
2017-03-25 12:30:00,80.4
2017-03-25 01:30:00,85.15
2017-03-25 02:30:00,86.75
2017-03-25 03:30:00,86.55
2017-03-25 04:30:00,86.19999999999996
2017-03-25 05:30:00,90.3
2017-03-25 06:30:00,92.9
2017-03-25 07:30:00,93.2
2017-03-25 08:30:00,91.85
2017-03-25 09:30:00,85.25
2017-03-25 10:30:00,76.3
2017-03-25 11:30:00,70.6
2017-03-25 12:30:00,64.2
2017-03-25 01:30:00,61.0
2017-03-25 02:30:00,58.0
2017-03-25 03:30:00,59.7
2017-03-25 04:30:00,60.75
2017-03-25 05:30:00,61.35
2017-03-25 06:30:00,63.8
2017-03-25 07:30:00,68.85
2017-03-25 08:30:00,71.15
2017-03-25 09:30:00,73.2
2017-03-25 10:30:00,76.85
2017-03-25 11:30:00,80.15
2017-03-26 12:30:00,83.85
2017-03-26 01:30:00,86.94999999999996
2017-03-26 02:30:00,88.35
2017-03-26 03:30:00,90.1
2017-03-26 04:30:00,91.65
2017-03-26 05:30:00,92.35
2017-03-26 06:30:00,93.25
2017-03-26 07:30:00,88.65
2017-03-26 08:30:00,84.5
2017-03-26 09:30:00,78.45
2017-03-26 10:30:00,73.95
2017-03-26 11:30:00,71.2
2017-03-26 12:30:00,66.75
2017-03-26 01:30:00,62.05
2017-03-26 02:30:00,59.75
2017-03-26 03:30:00,58.65
2017-03-26 04:30:00,59.55
2017-03-26 05:30:00,63.1
2017-03-26 06:30:00,67.75
2017-03-26 07:30:00,71.1
2017-03-26 08:30:00,74.75
2017-03-26 09:30:00,77.4
2017-03-26 10:30:00,80.45
2017-03-26 11:30:00,82.19999999999997
2017-03-27 12:30:00,84.15
2017-03-27 01:30:00,88.1
2017-03-27 02:30:00,90.05000000000004
2017-03-27 03:30:00,91.55
2017-03-27 04:30:00,92.9
2017-03-27 05:30:00,93.9
2017-03-27 06:30:00,94.35
2017-03-27 07:30:00,91.8
2017-03-27 08:30:00,84.5
2017-03-27 09:30:00,77.5
2017-03-27 10:30:00,72.1
2017-03-27 11:30:00,67.44999999999999
2017-03-27 12:30:00,64.65
2017-03-27 01:30:00,61.6
2017-03-27 02:30:00,60.75
2017-03-27 03:30:00,57.35
2017-03-27 04:30:00,57.45
2017-03-27 05:30:00,59.35
2017-03-27 06:30:00,64.5
2017-03-27 07:30:00,69.15
2017-03-27 08:30:00,71.45
2017-03-27 09:30:00,75.1
2017-03-27 10:30:00,76.65
2017-03-27 11:30:00,77.85
2017-03-28 12:30:00,81.05
2017-03-28 01:30:00,82.05000000000003
2017-03-28 02:30:00,85.4
2017-03-28 03:30:00,87.19999999999996
2017-03-28 04:30:00,87.4
2017-03-28 05:30:00,89.35
2017-03-28 06:30:00,90.0
2017-03-28 07:30:00,86.55
2017-03-28 08:30:00,81.9
2017-03-28 09:30:00,77.69999999999997
2017-03-28 10:30:00,72.05000000000003
2017-03-28 11:30:00,66.9
2017-03-28 12:30:00,61.85
2017-03-28 01:30:00,57.45
2017-03-28 02:30:00,53.0
2017-03-28 03:30:00,51.2
2017-03-28 04:30:00,48.5
2017-03-28 05:30:00,52.1
2017-03-28 06:30:00,60.40000000000001
2017-03-28 07:30:00,63.8
2017-03-28 08:30:00,62.95
2017-03-28 09:30:00,62.1
2017-03-28 10:30:00,68.5
2017-03-28 11:30:00,75.4
2017-03-29 12:30:00,79.1
2017-03-29 01:30:00,84.19999999999997
2017-03-29 02:30:00,84.05000000000003
2017-03-29 03:30:00,87.6
2017-03-29 04:30:00,89.95
2017-03-29 05:30:00,91.5
2017-03-29 06:30:00,91.65
2017-03-29 07:30:00,89.30000000000004
2017-03-29 08:30:00,83.8
2017-03-29 09:30:00,76.4
2017-03-29 10:30:00,73.69999999999997
2017-03-29 11:30:00,69.94999999999999
2017-03-29 12:30:00,65.1
2017-03-29 01:30:00,62.45
2017-03-29 02:30:00,60.2
2017-03-29 03:30:00,62.35
2017-03-29 04:30:00,66.1
2017-03-29 05:30:00,63.6
2017-03-29 06:30:00,66.5
2017-03-29 07:30:00,70.4
2017-03-29 08:30:00,73.85
2017-03-29 09:30:00,78.65
2017-03-29 10:30:00,72.7
2017-03-29 11:30:00,70.0
2017-03-30 12:30:00,81.7
2017-03-30 01:30:00,85.25
2017-03-30 02:30:00,87.15
2017-03-30 03:30:00,88.80000000000004
2017-03-30 04:30:00,88.15
2017-03-30 05:30:00,89.25
2017-03-30 06:30:00,91.2
2017-03-30 07:30:00,90.25
2017-03-30 08:30:00,85.4
2017-03-30 09:30:00,81.65
2017-03-30 10:30:00,78.25
2017-03-30 11:30:00,73.75
2017-03-30 12:30:00,69.7
2017-03-30 01:30:00,65.44999999999999
2017-03-30 02:30:00,59.05
2017-03-30 03:30:00,56.40000000000001
2017-03-30 04:30:00,54.65
2017-03-30 05:30:00,58.8
2017-03-30 06:30:00,61.75
2017-03-30 07:30:00,75.1
2017-03-30 08:30:00,89.95
2017-03-30 09:30:00,86.8
2017-03-30 10:30:00,86.80000000000004
2017-03-30 11:30:00,86.55
2017-03-31 12:30:00,75.25
2017-03-31 01:30:00,73.75
2017-03-31 02:30:00,81.8
2017-03-31 03:30:00,85.85
2017-03-31 04:30:00,85.35
2017-03-31 05:30:00,85.75
2017-03-31 06:30:00,90.55
2017-03-31 07:30:00,88.2
2017-03-31 08:30:00,81.25
2017-03-31 09:30:00,73.6
2017-03-31 10:30:00,69.15
2017-03-31 11:30:00,63.8
2017-03-31 12:30:00,61.45
2017-03-31 01:30:00,57.4
2017-03-31 02:30:00,53.6
2017-03-31 03:30:00,51.7
2017-03-31 04:30:00,51.4
2017-03-31 05:30:00,58.45
2017-03-31 06:30:00,67.35
2017-03-31 07:30:00,73.85
2017-03-31 08:30:00,76.4
2017-03-31 09:30:00,79.8
2017-03-31 10:30:00,83.0
2017-03-31 11:30:00,82.55
2017-04-01 12:30:00,84.85
2017-04-01 01:30:00,88.05
2017-04-01 02:30:00,90.4
2017-04-01 03:30:00,89.65
2017-04-01 04:30:00,89.0
2017-04-01 05:30:00,92.65
2017-04-01 06:30:00,93.35
2017-04-01 07:30:00,88.0
2017-04-01 08:30:00,79.6
2017-04-01 09:30:00,71.85
2017-04-01 10:30:00,65.15
2017-04-01 11:30:00,60.55
2017-04-01 12:30:00,57.85
2017-04-01 01:30:00,54.40000000000001
2017-04-01 02:30:00,51.45
2017-04-01 03:30:00,47.8
2017-04-01 04:30:00,49.5
2017-04-01 05:30:00,54.95
2017-04-01 06:30:00,61.2
2017-04-01 07:30:00,64.05
2017-04-01 08:30:00,84.15
2017-04-01 09:30:00,92.55
2017-04-01 10:30:00,93.15
2017-04-01 11:30:00,92.35
2017-04-02 12:30:00,89.55
2017-04-02 01:30:00,88.15
2017-04-02 02:30:00,91.6
2017-04-02 03:30:00,93.5
2017-04-02 04:30:00,91.75
2017-04-02 05:30:00,93.0
2017-04-02 06:30:00,93.8
2017-04-02 07:30:00,91.4
2017-04-02 08:30:00,86.3
2017-04-02 09:30:00,81.5
2017-04-02 10:30:00,76.45
2017-04-02 11:30:00,72.6
2017-04-02 12:30:00,68.55000000000001
2017-04-02 01:30:00,64.8
2017-04-02 02:30:00,62.1
2017-04-02 03:30:00,60.05
2017-04-02 04:30:00,60.5
2017-04-02 05:30:00,61.25
2017-04-02 06:30:00,67.7
2017-04-02 07:30:00,72.8
2017-04-02 08:30:00,76.45
2017-04-02 09:30:00,77.55
2017-04-02 10:30:00,78.6
2017-04-02 11:30:00,82.1
2017-04-03 12:30:00,85.85
2017-04-03 01:30:00,90.8
2017-04-03 02:30:00,95.95
2017-04-03 03:30:00,96.5
2017-04-03 04:30:00,95.95
2017-04-03 05:30:00,95.8
2017-04-03 06:30:00,96.25
2017-04-03 07:30:00,95.05
2017-04-03 08:30:00,88.05
2017-04-03 09:30:00,82.25
2017-04-03 10:30:00,75.3
2017-04-03 11:30:00,70.15
2017-04-03 12:30:00,66.6
2017-04-03 01:30:00,56.65
2017-04-03 02:30:00,54.4
2017-04-03 03:30:00,50.65000000000001
2017-04-03 04:30:00,49.55
2017-04-03 05:30:00,53.65
2017-04-03 06:30:00,63.9
2017-04-03 07:30:00,72.9
2017-04-03 08:30:00,78.3
2017-04-03 09:30:00,81.25
2017-04-03 10:30:00,83.55
2017-04-03 11:30:00,85.5
2017-04-04 12:30:00,81.75
2017-04-04 01:30:00,84.1
2017-04-04 02:30:00,86.7
2017-04-04 03:30:00,88.45
2017-04-04 04:30:00,89.35
2017-04-04 05:30:00,91.45
2017-04-04 06:30:00,91.7
2017-04-04 07:30:00,90.25
2017-04-04 08:30:00,85.75
2017-04-04 09:30:00,74.75
2017-04-04 10:30:00,65.80000000000001
2017-04-04 11:30:00,62.5
2017-04-04 12:30:00,58.65
2017-04-04 01:30:00,52.55
2017-04-04 02:30:00,47.0
2017-04-04 03:30:00,47.25
2017-04-04 04:30:00,49.55
2017-04-04 05:30:00,53.45
2017-04-04 06:30:00,60.55
2017-04-04 07:30:00,63.75
2017-04-04 08:30:00,68.85
2017-04-04 09:30:00,69.9
2017-04-04 10:30:00,71.75
2017-04-04 11:30:00,75.05000000000003
2017-04-05 12:30:00,78.6
2017-04-05 01:30:00,80.7
2017-04-05 02:30:00,83.45
2017-04-05 03:30:00,86.55
2017-04-05 04:30:00,88.0
2017-04-05 05:30:00,89.80000000000004
2017-04-05 06:30:00,90.8
2017-04-05 07:30:00,87.3
2017-04-05 08:30:00,82.2
2017-04-05 09:30:00,74.9
2017-04-05 10:30:00,67.3
2017-04-05 11:30:00,63.6
2017-04-05 12:30:00,60.3
2017-04-05 01:30:00,57.35
2017-04-05 02:30:00,54.95
2017-04-05 03:30:00,54.1
2017-04-05 04:30:00,53.8
2017-04-05 05:30:00,56.8
2017-04-05 06:30:00,63.15
2017-04-05 07:30:00,66.8
2017-04-05 08:30:00,70.25
2017-04-05 09:30:00,70.6
2017-04-05 10:30:00,74.7
2017-04-05 11:30:00,80.25
2017-04-06 12:30:00,81.65
2017-04-06 01:30:00,82.75
2017-04-06 02:30:00,83.55
2017-04-06 03:30:00,84.9
2017-04-06 04:30:00,86.0
2017-04-06 05:30:00,88.30000000000004
2017-04-06 06:30:00,87.0
2017-04-06 07:30:00,85.5
2017-04-06 08:30:00,80.6
2017-04-06 09:30:00,74.05
2017-04-06 10:30:00,69.5
2017-04-06 11:30:00,66.15
2017-04-06 12:30:00,64.0
2017-04-06 01:30:00,60.95
2017-04-06 02:30:00,59.15000000000001
2017-04-06 03:30:00,59.25
2017-04-06 04:30:00,59.6
2017-04-06 05:30:00,62.65
2017-04-06 06:30:00,66.80000000000001
2017-04-06 07:30:00,68.7
2017-04-06 08:30:00,68.6
2017-04-06 09:30:00,71.25
2017-04-06 10:30:00,71.80000000000003
2017-04-06 11:30:00,76.6
2017-04-07 12:30:00,79.15
2017-04-07 01:30:00,83.94999999999997
2017-04-07 02:30:00,87.85
2017-04-07 03:30:00,89.4
2017-04-07 04:30:00,89.6
2017-04-07 05:30:00,87.25
2017-04-07 06:30:00,90.2
2017-04-07 07:30:00,93.5
2017-04-07 08:30:00,96.35
2017-04-07 09:30:00,96.65
2017-04-07 10:30:00,93.45
2017-04-07 11:30:00,84.4
2017-04-07 12:30:00,77.5
2017-04-07 01:30:00,67.8
2017-04-07 02:30:00,64.6
2017-04-07 03:30:00,64.6
2017-04-07 04:30:00,65.6
2017-04-07 05:30:00,71.5
2017-04-07 06:30:00,81.6
2017-04-07 07:30:00,85.5
2017-04-07 08:30:00,86.75
2017-04-07 09:30:00,87.35
2017-04-07 10:30:00,88.55000000000004
2017-04-07 11:30:00,89.55
2017-04-08 12:30:00,91.6
2017-04-08 01:30:00,91.1
2017-04-08 02:30:00,91.0
2017-04-08 03:30:00,91.8
2017-04-08 04:30:00,92.65
2017-04-08 05:30:00,93.8
2017-04-08 06:30:00,94.45
2017-04-08 07:30:00,93.6
2017-04-08 08:30:00,88.65
2017-04-08 09:30:00,82.35
2017-04-08 10:30:00,77.05000000000003
2017-04-08 11:30:00,69.75
2017-04-08 12:30:00,64.85
2017-04-08 01:30:00,60.0
2017-04-08 02:30:00,57.95
2017-04-08 03:30:00,56.1
2017-04-08 04:30:00,56.2
2017-04-08 05:30:00,59.75
2017-04-08 06:30:00,67.65
2017-04-08 07:30:00,72.15
2017-04-08 08:30:00,72.35
2017-04-08 09:30:00,77.05000000000003
2017-04-08 10:30:00,86.45
2017-04-08 11:30:00,89.65
2017-04-09 12:30:00,90.7
2017-04-09 01:30:00,89.0
2017-04-09 02:30:00,90.8
2017-04-09 03:30:00,89.45
2017-04-09 04:30:00,89.65
2017-04-09 05:30:00,89.69999999999996
2017-04-09 06:30:00,91.7
2017-04-09 07:30:00,91.6
2017-04-09 08:30:00,89.30000000000004
2017-04-09 09:30:00,84.30000000000003
2017-04-09 10:30:00,78.55
2017-04-09 11:30:00,69.45
2017-04-09 12:30:00,63.4
2017-04-09 01:30:00,61.40000000000001
2017-04-09 02:30:00,62.6
2017-04-09 03:30:00,63.90000000000001
2017-04-09 04:30:00,64.85
2017-04-09 05:30:00,68.30000000000001
2017-04-09 06:30:00,74.35
2017-04-09 07:30:00,76.85
2017-04-09 08:30:00,77.8
2017-04-09 09:30:00,78.35
2017-04-09 10:30:00,83.65
2017-04-09 11:30:00,88.95
2017-04-10 12:30:00,91.15
2017-04-10 01:30:00,92.2
2017-04-10 02:30:00,92.75
2017-04-10 03:30:00,93.6
2017-04-10 04:30:00,94.0
2017-04-10 05:30:00,94.2
2017-04-10 06:30:00,93.9
2017-04-10 07:30:00,90.8
2017-04-10 08:30:00,83.75
2017-04-10 09:30:00,76.4
2017-04-10 10:30:00,71.15
2017-04-10 11:30:00,61.55
2017-04-10 12:30:00,58.45
2017-04-10 01:30:00,56.2
2017-04-10 02:30:00,52.6
2017-04-10 03:30:00,52.85
2017-04-10 04:30:00,53.05
2017-04-10 05:30:00,56.45
2017-04-10 06:30:00,61.75
2017-04-10 07:30:00,66.4
2017-04-10 08:30:00,70.5
2017-04-10 09:30:00,72.65
2017-04-10 10:30:00,76.35
2017-04-10 11:30:00,79.35
2017-04-11 12:30:00,82.35
2017-04-11 01:30:00,85.5
2017-04-11 02:30:00,87.75
2017-04-11 03:30:00,89.85
2017-04-11 04:30:00,91.05
2017-04-11 05:30:00,92.35
2017-04-11 06:30:00,92.55
2017-04-11 07:30:00,89.5
2017-04-11 08:30:00,82.6
2017-04-11 09:30:00,75.45
2017-04-11 10:30:00,69.19999999999999
2017-04-11 11:30:00,63.95
2017-04-11 12:30:00,59.85
2017-04-11 01:30:00,56.3
2017-04-11 02:30:00,52.5
2017-04-11 03:30:00,48.7
2017-04-11 04:30:00,50.8
2017-04-11 05:30:00,58.55
2017-04-11 06:30:00,70.75
2017-04-11 07:30:00,82.0
2017-04-11 08:30:00,83.6
2017-04-11 09:30:00,84.15
2017-04-11 10:30:00,82.95
2017-04-11 11:30:00,81.7
2017-04-12 12:30:00,85.80000000000003
2017-04-12 01:30:00,88.85
2017-04-12 02:30:00,89.9
2017-04-12 03:30:00,92.45
2017-04-12 04:30:00,93.4
2017-04-12 05:30:00,93.4
2017-04-12 06:30:00,92.55
2017-04-12 07:30:00,91.6
2017-04-12 08:30:00,85.65
2017-04-12 09:30:00,79.25
2017-04-12 10:30:00,73.6
2017-04-12 11:30:00,69.35
2017-04-12 12:30:00,66.2
2017-04-12 01:30:00,63.95
2017-04-12 02:30:00,60.95
2017-04-12 03:30:00,59.85
2017-04-12 04:30:00,60.0
2017-04-12 05:30:00,62.7
2017-04-12 06:30:00,68.65
2017-04-12 07:30:00,73.2
2017-04-12 08:30:00,74.44999999999997
2017-04-12 09:30:00,75.5
2017-04-12 10:30:00,77.25
2017-04-12 11:30:00,81.25
2017-04-13 12:30:00,86.19999999999996
2017-04-13 01:30:00,89.75
2017-04-13 02:30:00,91.75
2017-04-13 03:30:00,92.35
2017-04-13 04:30:00,93.2
2017-04-13 05:30:00,93.9
2017-04-13 06:30:00,94.15
2017-04-13 07:30:00,93.35
2017-04-13 08:30:00,88.1
2017-04-13 09:30:00,82.05000000000003
2017-04-13 10:30:00,75.15
2017-04-13 11:30:00,67.44999999999999
2017-04-13 12:30:00,59.35
2017-04-13 01:30:00,49.85
2017-04-13 02:30:00,46.25
2017-04-13 03:30:00,43.85
2017-04-13 04:30:00,44.2
2017-04-13 05:30:00,50.35
2017-04-13 06:30:00,57.3
2017-04-13 07:30:00,63.85
2017-04-13 08:30:00,65.15
2017-04-13 09:30:00,67.45
2017-04-13 10:30:00,76.3
2017-04-13 11:30:00,84.2
2017-04-14 12:30:00,88.75
2017-04-14 01:30:00,90.3
2017-04-14 02:30:00,89.5
2017-04-14 03:30:00,89.44999999999996
2017-04-14 04:30:00,90.6
2017-04-14 05:30:00,91.25
2017-04-14 06:30:00,91.45
2017-04-14 07:30:00,89.4
2017-04-14 08:30:00,85.69999999999997
2017-04-14 09:30:00,80.55000000000003
2017-04-14 10:30:00,71.0
2017-04-14 11:30:00,63.15
2017-04-14 12:30:00,56.55
2017-04-14 01:30:00,49.1
2017-04-14 02:30:00,44.1
2017-04-14 03:30:00,42.15
2017-04-14 04:30:00,43.75
2017-04-14 05:30:00,49.15
2017-04-14 06:30:00,57.2
2017-04-14 07:30:00,64.95
2017-04-14 08:30:00,73.35
2017-04-14 09:30:00,78.0
2017-04-14 10:30:00,81.5
2017-04-14 11:30:00,86.85
2017-04-15 12:30:00,89.15
2017-04-15 01:30:00,91.2
2017-04-15 02:30:00,92.75
2017-04-15 03:30:00,93.5
2017-04-15 04:30:00,93.6
2017-04-15 05:30:00,92.55
2017-04-15 06:30:00,92.6
2017-04-15 07:30:00,92.3
2017-04-15 08:30:00,87.15
2017-04-15 09:30:00,78.7
2017-04-15 10:30:00,72.7
2017-04-15 11:30:00,71.80000000000003
2017-04-15 12:30:00,71.15
2017-04-15 01:30:00,67.69999999999999
2017-04-15 02:30:00,60.45
2017-04-15 03:30:00,59.7
2017-04-15 04:30:00,58.9
2017-04-15 05:30:00,73.6
2017-04-15 06:30:00,85.9
2017-04-15 07:30:00,86.35
2017-04-15 08:30:00,84.85
2017-04-15 09:30:00,81.30000000000003
2017-04-15 10:30:00,81.3
2017-04-15 11:30:00,81.85
2017-04-16 12:30:00,86.0
2017-04-16 01:30:00,90.75
2017-04-16 02:30:00,92.1
2017-04-16 03:30:00,95.3
2017-04-16 04:30:00,95.95
2017-04-16 05:30:00,95.6
2017-04-16 06:30:00,95.55
2017-04-16 07:30:00,94.6
2017-04-16 08:30:00,87.55
2017-04-16 09:30:00,79.9
2017-04-16 10:30:00,76.85
2017-04-16 11:30:00,68.69999999999999
2017-04-16 12:30:00,61.75
2017-04-16 01:30:00,59.0
2017-04-16 02:30:00,54.5
2017-04-16 03:30:00,52.15
2017-04-16 04:30:00,53.1
2017-04-16 05:30:00,71.45
2017-04-16 06:30:00,90.75
2017-04-16 07:30:00,92.5
2017-04-16 08:30:00,89.7
2017-04-16 09:30:00,86.44999999999996
2017-04-16 10:30:00,87.25
2017-04-16 11:30:00,87.94999999999996
2017-04-17 12:30:00,88.1
2017-04-17 01:30:00,89.94999999999996
2017-04-17 02:30:00,91.3
2017-04-17 03:30:00,92.45
2017-04-17 04:30:00,93.4
2017-04-17 05:30:00,94.25
2017-04-17 06:30:00,94.9
2017-04-17 07:30:00,94.15
2017-04-17 08:30:00,91.1
2017-04-17 09:30:00,84.9
2017-04-17 10:30:00,78.9
2017-04-17 11:30:00,72.25
2017-04-17 12:30:00,66.0
2017-04-17 01:30:00,61.7
2017-04-17 02:30:00,60.75
2017-04-17 03:30:00,60.35
2017-04-17 04:30:00,61.3
2017-04-17 05:30:00,64.1
2017-04-17 06:30:00,68.45
2017-04-17 07:30:00,72.35
2017-04-17 08:30:00,72.95
2017-04-17 09:30:00,77.25
2017-04-17 10:30:00,80.25
2017-04-17 11:30:00,76.95
2017-04-18 12:30:00,81.4
2017-04-18 01:30:00,86.5
2017-04-18 02:30:00,86.05
2017-04-18 03:30:00,87.85
2017-04-18 04:30:00,89.5
2017-04-18 05:30:00,90.4
2017-04-18 06:30:00,91.25
2017-04-18 07:30:00,91.75
2017-04-18 08:30:00,85.9
2017-04-18 09:30:00,82.4
2017-04-18 10:30:00,77.3
2017-04-18 11:30:00,71.85
2017-04-18 12:30:00,67.35
2017-04-18 01:30:00,63.9
2017-04-18 02:30:00,61.85
2017-04-18 03:30:00,58.75
2017-04-18 04:30:00,58.55
2017-04-18 05:30:00,61.8
2017-04-18 06:30:00,67.5
2017-04-18 07:30:00,71.8
2017-04-18 08:30:00,74.05
2017-04-18 09:30:00,79.44999999999997
2017-04-18 10:30:00,79.6
2017-04-18 11:30:00,77.25
2017-04-19 12:30:00,79.0
2017-04-19 01:30:00,84.1
2017-04-19 02:30:00,86.95
2017-04-19 03:30:00,88.2
2017-04-19 04:30:00,88.45
2017-04-19 05:30:00,88.65
2017-04-19 06:30:00,88.1
2017-04-19 07:30:00,84.7
2017-04-19 08:30:00,79.05000000000003
2017-04-19 09:30:00,75.19999999999997
2017-04-19 10:30:00,70.85
2017-04-19 11:30:00,66.15
2017-04-19 12:30:00,59.75
2017-04-19 01:30:00,54.85
2017-04-19 02:30:00,51.75
2017-04-19 03:30:00,50.5
2017-04-19 04:30:00,49.9
2017-04-19 05:30:00,57.05
2017-04-19 06:30:00,62.1
2017-04-19 07:30:00,62.35
2017-04-19 08:30:00,67.6
2017-04-19 09:30:00,74.55
2017-04-19 10:30:00,77.95
2017-04-19 11:30:00,81.1
2017-04-20 12:30:00,86.2
2017-04-20 01:30:00,87.75
2017-04-20 02:30:00,89.5
2017-04-20 03:30:00,90.85
2017-04-20 04:30:00,91.4
2017-04-20 05:30:00,92.75
2017-04-20 06:30:00,93.8
2017-04-20 07:30:00,92.1
2017-04-20 08:30:00,85.8
2017-04-20 09:30:00,77.5
2017-04-20 10:30:00,72.3
2017-04-20 11:30:00,67.75
2017-04-20 12:30:00,61.9
2017-04-20 01:30:00,58.5
2017-04-20 02:30:00,54.75
2017-04-20 03:30:00,57.2
2017-04-20 04:30:00,59.90000000000001
2017-04-20 05:30:00,72.80000000000003
2017-04-20 06:30:00,71.25
2017-04-20 07:30:00,71.9
2017-04-20 08:30:00,74.75
2017-04-20 09:30:00,76.0
2017-04-20 10:30:00,80.75
2017-04-20 11:30:00,93.2
2017-04-21 12:30:00,95.8
2017-04-21 01:30:00,96.3
2017-04-21 02:30:00,96.75
2017-04-21 03:30:00,96.65
2017-04-21 04:30:00,96.6
2017-04-21 05:30:00,96.75
2017-04-21 06:30:00,96.7
2017-04-21 07:30:00,94.9
2017-04-21 08:30:00,90.7
2017-04-21 09:30:00,88.0
2017-04-21 10:30:00,86.3
2017-04-21 11:30:00,77.05
2017-04-21 12:30:00,72.5
2017-04-21 01:30:00,69.65
2017-04-21 02:30:00,68.75
2017-04-21 03:30:00,74.5
2017-04-21 04:30:00,74.6
2017-04-21 05:30:00,78.15
2017-04-21 06:30:00,83.1
2017-04-21 07:30:00,86.44999999999996
2017-04-21 08:30:00,89.44999999999996
2017-04-21 09:30:00,91.85
2017-04-21 10:30:00,93.15
2017-04-21 11:30:00,94.1
2017-04-22 12:30:00,95.0
2017-04-22 01:30:00,95.55
2017-04-22 02:30:00,96.0
2017-04-22 03:30:00,95.9
2017-04-22 04:30:00,94.8
2017-04-22 05:30:00,94.3
2017-04-22 06:30:00,95.0
2017-04-22 07:30:00,95.2
2017-04-22 08:30:00,89.55000000000004
2017-04-22 09:30:00,79.55
2017-04-22 10:30:00,73.4
2017-04-22 11:30:00,71.85
2017-04-22 12:30:00,73.5
2017-04-22 01:30:00,70.4
2017-04-22 02:30:00,63.65
2017-04-22 03:30:00,59.8
2017-04-22 04:30:00,54.2
2017-04-22 05:30:00,56.15
2017-04-22 06:30:00,63.5
2017-04-22 07:30:00,68.65
2017-04-22 08:30:00,72.80000000000003
2017-04-22 09:30:00,78.30000000000003
2017-04-22 10:30:00,82.05
2017-04-22 11:30:00,84.94999999999997
2017-04-23 12:30:00,88.25
2017-04-23 01:30:00,90.25
2017-04-23 02:30:00,91.9
2017-04-23 03:30:00,92.95
2017-04-23 04:30:00,93.15
2017-04-23 05:30:00,92.15
2017-04-23 06:30:00,91.6
2017-04-23 07:30:00,88.75
2017-04-23 08:30:00,83.1
2017-04-23 09:30:00,77.45
2017-04-23 10:30:00,72.6
2017-04-23 11:30:00,67.2
2017-04-23 12:30:00,61.7
2017-04-23 01:30:00,56.2
2017-04-23 02:30:00,50.45
2017-04-23 03:30:00,49.7
2017-04-23 04:30:00,51.2
2017-04-23 05:30:00,55.65000000000001
2017-04-23 06:30:00,62.5
2017-04-23 07:30:00,67.55
2017-04-23 08:30:00,71.7
2017-04-23 09:30:00,73.4
2017-04-23 10:30:00,74.95
2017-04-23 11:30:00,76.5
2017-04-24 12:30:00,82.65
2017-04-24 01:30:00,86.75
2017-04-24 02:30:00,86.5
2017-04-24 03:30:00,90.8
2017-04-24 04:30:00,93.65
2017-04-24 05:30:00,95.15
2017-04-24 06:30:00,96.05
2017-04-24 07:30:00,96.0
2017-04-24 08:30:00,94.0
2017-04-24 09:30:00,85.75
2017-04-24 10:30:00,79.85
